client_id,visitor_id,visit_id,start_time,confirm_time,total_time_spent,Variation_x,clnt_tenure_yr,clnt_age,num_accts,bal,calls_6_mnth,logons_6_mnth,Variation_y,gender_dichotomic
8426615,642761415_50192247231,807521375_37738262743_914416,2017-04-19 12:39:20,2017-04-19 13:14:14,2094.0,Test,5.0,37.5,2.0,24550.32,6.0,9.0,Test,0
8430354,81739143_47227365280,39913388_91103020890_454025,2017-06-04 22:22:52,2017-06-04 22:25:36,164.0,Control,4.0,24.0,2.0,64599.97,6.0,9.0,Control,0
8431794,213230438_84781848388,356606689_7582534379_941392,2017-04-19 13:23:08,2017-04-19 13:21:38,-90.0,Control,8.0,31.5,2.0,53837.53999999999,2.0,5.0,Control,1
8432629,982915999_59979766919,325750464_24700348740_31637,2017-06-01 18:26:48,2017-06-01 18:33:35,407.0,Control,9.0,29.0,2.0,74051.11,0.0,3.0,Control,1
8437665,228742516_52892556073,433208873_66551228135_524588,2017-04-10 13:42:05,2017-04-10 13:49:14,429.0,Test,17.0,35.5,2.0,122941.28,6.0,9.0,Test,0
8439870,326409506_71372051241,241593297_4417246646_666124,2017-04-06 17:11:40,2017-04-06 17:19:17,457.0,Test,22.0,68.5,2.0,60894.35,3.0,6.0,Test,1
8440164,153993886_93342241180,568682624_62877025244_228691,2017-05-09 08:26:02,2017-05-09 08:36:44,642.0,Test,11.0,53.0,2.0,90172.41,2.0,5.0,Test,0
8441811,365963914_54339714937,863620619_42747036886_375639,2017-03-31 12:13:11,2017-03-31 12:22:33,562.0,Test,9.0,60.5,2.0,27390.43,3.0,6.0,Test,1
8442995,451803640_43175314165,786583103_56983830327_743390,2017-04-19 15:57:00,2017-04-19 17:01:41,3881.0,Test,26.0,56.5,3.0,191691.33,2.0,5.0,Test,0
8443142,129000086_2446784407,754393647_39074841444_391272,2017-04-08 10:51:41,2017-04-08 11:00:12,511.0,Test,4.0,41.5,2.0,38539.64,3.0,6.0,Test,0
8445313,864547201_99260190180,91108761_61796896025_361896,2017-05-13 11:21:19,2017-05-13 11:35:37,858.0,Test,6.0,29.0,2.0,43463.25,6.0,9.0,Test,0
8446580,210109158_80283848900,866078022_75847251057_443309,2017-04-06 21:31:58,2017-04-06 22:06:59,2101.0,Control,15.0,65.5,2.0,66222.0,3.0,6.0,Control,0
8446937,871303506_3241064772,956360808_25231908266_653092,2017-05-27 12:29:00,2017-05-27 12:34:05,305.0,Control,21.0,45.0,2.0,46955.8,2.0,5.0,Control,1
8449016,319516358_16681113280,956078932_58549474616_660644,2017-05-21 19:02:03,2017-05-21 19:04:22,139.0,Control,14.0,52.0,2.0,68611.79999999999,0.0,3.0,Control,0
8450389,293502249_86301929288,656981570_97416781467_16796,2017-04-22 15:58:35,2017-04-22 16:05:09,394.0,Test,15.0,59.5,2.0,38952.68,3.0,6.0,Test,0
8451131,697961636_18555235943,20571675_47296996799_135169,2017-04-08 16:25:23,2017-04-08 16:36:10,647.0,Test,11.0,49.5,2.0,56999.72,1.0,4.0,Test,1
8452111,627531719_24738153107,651669334_93101040863_68696,2017-03-29 11:19:22,2017-03-29 11:21:25,123.0,Test,17.0,36.5,2.0,203129.31,6.0,9.0,Test,0
8452673,467957510_19935980128,112865082_27586132150_146466,2017-04-04 17:57:16,2017-04-04 18:09:31,735.0,Test,8.0,59.5,2.0,29903.409999999996,0.0,4.0,Test,1
8452711,332501620_15949148684,773496455_55400432549_339469,2017-03-29 13:45:01,2017-03-29 13:50:18,317.0,Control,4.0,34.5,3.0,56149.96,4.0,7.0,Control,0
8454778,439143325_12771985837,425744792_53896804855_41992,2017-06-20 19:24:53,2017-06-20 19:35:30,637.0,Test,13.0,54.0,2.0,92697.86,3.0,6.0,Test,0
8456202,320586441_44686394972,676552765_20552398347_976364,2017-04-15 15:10:48,2017-04-15 14:42:53,-1675.0,Control,18.0,59.5,2.0,114452.61,0.0,3.0,Control,1
8460512,346965664_41194435993,291846699_78497790667_820553,2017-04-25 21:27:18,2017-04-25 21:29:35,137.0,Test,4.0,28.5,2.0,31991.28,0.0,3.0,Test,0
8461220,534209442_2024842721,156468722_99528671408_950910,2017-04-07 07:39:33,2017-04-07 07:38:45,-48.0,Test,15.0,41.5,3.0,66496.76,6.0,9.0,Test,0
8461847,5489747_3062525278,931095149_62352403599_969949,2017-04-19 13:18:10,2017-04-19 13:15:42,-148.0,Test,17.0,54.5,3.0,54005.28,1.0,4.0,Test,0
8461995,240369644_35418152265,137119008_19606415638_699387,2017-04-15 18:05:02,2017-04-15 18:10:36,334.0,Control,5.0,64.5,2.0,64200.15,3.0,6.0,Control,0
8462755,626654015_69637723292,286932946_40252765836_34039,2017-04-29 07:43:17,2017-04-29 07:42:41,-36.0,Control,18.0,60.5,4.0,520757.16,5.0,9.0,Control,1
8468009,750520844_58807145656,20521372_67468668962_561428,2017-05-26 19:01:46,2017-05-26 19:09:10,444.0,Test,17.0,39.0,3.0,226597.2,3.0,6.0,Test,0
8469085,86293958_75052380198,647840420_34522470166_710003,2017-05-15 15:18:55,2017-05-15 15:23:15,260.0,Control,16.0,49.0,2.0,215650.12,2.0,5.0,Control,1
8469485,545999026_23000814759,634262271_58129240978_114069,2017-04-06 08:09:50,2017-04-06 08:08:11,-99.0,Test,16.0,49.5,2.0,25132.06,2.0,5.0,Test,1
8470229,198252977_93908556309,537943645_36332767401_56131,2017-04-23 18:29:47,2017-04-23 18:56:55,1628.0,Control,25.0,63.5,3.0,690530.3200000001,6.0,9.0,Control,0
8470441,963085092_3846848654,630477236_28984145031_128387,2017-04-28 22:15:53,2017-04-28 22:19:21,208.0,Control,7.0,25.5,2.0,53930.88,5.0,8.0,Control,0
8471139,971442362_33625266360,175704218_82723223969_906864,2017-04-13 12:37:58,2017-04-13 12:43:09,311.0,Control,33.0,55.5,3.0,109181.27,1.0,4.0,Control,1
8472375,203349597_18316746053,538956445_30695953632_857953,2017-04-05 16:21:03,2017-04-05 16:23:53,170.0,Test,23.0,62.5,3.0,199966.62,6.0,9.0,Test,0
8473396,50747945_76289339847,323185646_47985156015_516349,2017-04-06 13:57:07,2017-04-06 13:59:26,139.0,Control,21.0,67.5,2.0,152762.07,1.0,4.0,Control,1
8476755,256589676_14414269688,882504204_542825716_232299,2017-06-11 06:35:07,2017-06-11 06:37:31,144.0,Control,15.0,46.0,2.0,40080.1,5.0,8.0,Control,1
8476794,599066838_20361208358,723329998_49507671881_590913,2017-05-02 20:36:37,2017-05-02 22:20:34,6237.0,Test,6.0,21.0,2.0,26117.35,5.0,8.0,Test,0
8476828,212470808_14406198154,137777495_35936279604_297360,2017-04-28 13:26:35,2017-04-28 13:37:28,653.0,Test,25.0,84.5,3.0,274401.86,5.0,8.0,Test,1
8477487,103990158_91371806354,692781901_83756830183_414419,2017-04-01 21:22:41,2017-04-01 21:43:21,1240.0,Control,27.0,78.5,3.0,1287450.64,6.0,9.0,Control,0
8478735,506931799_8477178454,340179495_93427481881_1113,2017-04-17 11:25:01,2017-04-17 11:32:11,430.0,Control,10.0,37.5,2.0,28154.769999999997,0.0,3.0,Control,0
8480271,703903728_91668615052,210191369_8059598120_465392,2017-04-09 15:13:30,2017-04-09 15:15:55,145.0,Control,22.0,48.5,3.0,132677.41999999998,5.0,8.0,Control,1
8480506,503405138_77344022401,158986927_81108842020_18059,2017-05-10 22:31:53,2017-05-10 22:43:48,715.0,Control,20.0,41.0,2.0,235961.77,2.0,5.0,Control,1
8485558,631302869_13113126932,477467411_19611074791_992490,2017-04-15 22:27:07,2017-04-15 22:31:30,263.0,Test,12.0,47.5,2.0,35805.409999999996,2.0,5.0,Test,0
8488343,254874717_28566886278,511037876_60217502392_818985,2017-04-01 12:15:20,2017-04-01 12:23:40,500.0,Test,13.0,67.5,2.0,84897.88,2.0,6.0,Test,0
8488517,410305334_75655799774,724293934_77214017574_107411,2017-04-09 22:44:58,2017-04-09 22:43:35,-83.0,Test,8.0,28.5,4.0,90213.23,6.0,9.0,Test,0
8490525,268525446_88502472081,439261333_55470902509_560754,2017-04-12 18:42:57,2017-04-12 18:46:21,204.0,Control,4.0,32.5,2.0,45050.399999999994,0.0,3.0,Control,0
8493081,305272802_12122165728,273994784_4556212487_833470,2017-04-17 09:50:18,2017-04-17 09:52:56,158.0,Test,17.0,48.5,2.0,160866.75,6.0,9.0,Test,0
8494729,990485379_64697097802,410789259_60887502752_248456,2017-03-29 15:26:10,2017-03-29 15:24:24,-106.0,Control,18.0,41.5,4.0,555315.4400000001,1.0,4.0,Control,1
8496594,288718292_86086672322,545264714_48363983414_235523,2017-03-29 13:24:55,2017-03-29 13:34:56,601.0,Control,12.0,69.5,2.0,367516.61,1.0,4.0,Control,0
8498591,698500278_11819180075,557765647_41003667793_217720,2017-04-27 21:00:14,2017-04-27 20:57:38,-156.0,Control,7.0,54.5,3.0,65707.01,6.0,9.0,Control,0
8499705,995530943_36133825040,706465214_99609250541_785623,2017-04-05 13:59:32,2017-04-05 14:03:57,265.0,Test,8.0,37.5,2.0,35130.25,1.0,4.0,Test,0
8500269,126639819_83071425455,974544290_85836706866_656829,2017-04-06 19:31:51,2017-04-06 19:29:05,-166.0,Control,30.0,76.5,3.0,288911.31,2.0,5.0,Control,0
8500602,786450621_92859547607,791887883_38340308927_47358,2017-04-01 20:00:10,2017-04-01 20:01:45,95.0,Test,20.0,35.5,3.0,30082.409999999996,5.0,8.0,Test,1
8500861,557254394_26893476598,356479025_44766510127_201945,2017-05-19 10:44:33,2017-05-19 10:47:44,191.0,Test,6.0,25.0,2.0,33883.799999999996,6.0,9.0,Test,0
8501770,650687500_28368773850,732180082_79734469839_506214,2017-04-20 14:10:30,2017-04-20 14:20:02,572.0,Control,13.0,64.5,2.0,543128.89,6.0,9.0,Control,0
8502813,35143694_91972233979,786482843_5081233142_102909,2017-04-08 16:49:27,2017-04-08 17:02:06,759.0,Control,10.0,50.5,2.0,35362.759999999995,0.0,3.0,Control,0
8502914,313654036_23235226110,601191615_67181763925_589674,2017-03-29 15:31:14,2017-03-29 16:03:27,1933.0,Test,6.0,63.5,2.0,269038.15,0.0,3.0,Test,0
8504008,824298404_14773299674,385363197_81993998284_561926,2017-03-29 21:22:24,2017-03-29 21:50:27,1683.0,Test,4.0,31.5,2.0,43100.99,3.0,6.0,Test,0
8504197,352369498_24885510381,802477569_65135186369_528053,2017-03-29 12:15:59,2017-03-29 12:18:17,138.0,Test,20.0,40.5,2.0,118127.34,6.0,9.0,Test,0
8505078,888292002_31911646059,291998142_17733778245_78784,2017-04-18 17:59:10,2017-04-18 18:01:03,113.0,Test,14.0,34.5,2.0,76661.62,1.0,4.0,Test,0
8505472,104812601_37472270032,761188159_10011635177_913617,2017-04-07 23:42:18,2017-04-07 23:46:56,278.0,Control,9.0,52.5,2.0,92675.64,1.0,4.0,Control,1
8507124,103508207_94763548917,199469594_15912598805_666005,2017-04-22 18:31:08,2017-04-22 18:57:02,1554.0,Control,15.0,46.5,2.0,58127.77,0.0,3.0,Control,0
8509031,465799207_95717273026,840282118_21585727424_699604,2017-04-05 11:10:57,2017-04-05 11:21:38,641.0,Test,5.0,56.5,2.0,49262.95,3.0,6.0,Test,0
8509137,664792230_88420823367,225669550_18565101512_287723,2017-06-14 05:59:26,2017-06-14 06:02:35,189.0,Test,25.0,52.0,2.0,156741.13,1.0,4.0,Test,1
8509607,882105424_4456428150,946198211_58209180896_705481,2017-06-18 16:24:14,2017-06-18 16:32:33,499.0,Control,12.0,60.0,2.0,183340.33,2.0,5.0,Control,0
8509827,553884103_45415631137,811293365_63315158475_212199,2017-04-10 19:30:58,2017-04-10 19:39:25,507.0,Control,12.0,47.5,2.0,290105.37,6.0,9.0,Control,0
8510278,430446504_8710683759,346946376_14263829808_227230,2017-04-08 00:16:41,2017-04-08 00:21:19,278.0,Test,14.0,35.5,2.0,100934.74,1.0,4.0,Test,1
8511794,738306723_16912740845,581997679_16064869431_814666,2017-04-14 09:48:04,2017-04-14 09:50:13,129.0,Test,21.0,48.5,2.0,762229.66,5.0,8.0,Test,1
8512066,157563649_84809765501,665838620_66152729024_736818,2017-04-03 11:30:32,2017-04-03 11:43:14,762.0,Test,10.0,60.5,2.0,1570831.2,6.0,9.0,Test,0
8515670,216864665_25180202675,446032499_22160833816_496404,2017-05-29 18:50:17,2017-05-29 18:51:34,77.0,Control,6.0,25.0,3.0,36901.27,6.0,9.0,Control,0
8516900,166340690_46691067576,800236896_31026563668_334352,2017-03-29 10:48:00,2017-03-29 10:51:51,231.0,Test,36.0,75.5,4.0,1221214.99,6.0,9.0,Test,0
8519807,884683641_51476235827,407385217_58816420586_43680,2017-04-05 15:41:05,2017-04-05 15:54:20,795.0,Test,14.0,76.5,3.0,124712.23,0.0,3.0,Test,0
8521346,782382833_33940093536,239971759_12870106384_985671,2017-03-30 17:04:35,2017-03-30 17:08:22,227.0,Test,6.0,51.5,3.0,104403.04,6.0,9.0,Test,1
8521482,817384045_80453943627,119123186_70680902278_700733,2017-04-12 19:47:26,2017-04-12 19:42:47,-279.0,Control,31.0,67.5,5.0,1175828.49,6.0,9.0,Control,0
8522060,903399562_97934475680,664528412_36967436658_498425,2017-04-12 11:53:27,2017-04-12 11:58:25,298.0,Control,12.0,35.5,3.0,38446.1,3.0,6.0,Control,1
8525111,286031656_14664324362,162958574_10509660766_243652,2017-04-25 11:37:10,2017-04-25 12:09:36,1946.0,Test,11.0,61.5,2.0,361758.2,1.0,6.0,Test,0
8530482,483897002_25494254277,393173285_71866252977_837551,2017-04-10 18:38:16,2017-04-10 18:52:46,870.0,Test,15.0,55.5,2.0,162367.66999999998,4.0,7.0,Test,0
8530901,282532031_57564343658,586955169_16539998383_515402,2017-06-14 12:32:32,2017-06-14 12:36:33,241.0,Control,9.0,54.0,2.0,81389.98999999999,2.0,5.0,Control,1
8531480,731930267_85677680167,457509589_37270161767_739304,2017-03-29 11:08:20,2017-03-29 11:12:35,255.0,Control,6.0,34.5,2.0,156780.81,4.0,7.0,Control,0
8532134,830461888_37310574763,770025873_38461437997_638845,2017-04-05 18:16:16,2017-04-05 18:25:22,546.0,Test,4.0,66.5,2.0,58342.13,2.0,5.0,Test,0
8532371,711270860_75130211550,86656110_34257268624_491421,2017-04-27 06:48:19,2017-04-27 06:50:31,132.0,Test,6.0,45.5,2.0,39175.149999999994,2.0,5.0,Test,0
8533687,624671548_78879031374,57801865_69907415442_489141,2017-04-05 11:27:34,2017-04-05 11:29:25,111.0,Control,10.0,66.5,2.0,48984.8,3.0,6.0,Control,1
8533714,104211700_66786192707,493120775_4968181615_166360,2017-04-12 23:06:47,2017-04-12 23:03:04,-223.0,Control,5.0,27.5,4.0,89784.06,6.0,9.0,Control,0
8534599,530449607_96947630071,553368207_44421360956_666509,2017-05-02 20:50:00,2017-05-02 20:51:29,89.0,Test,26.0,24.0,2.0,23840.22,2.0,5.0,Test,0
8534656,655532022_46631925105,999381558_28717717800_904894,2017-06-03 13:56:45,2017-06-03 14:01:47,302.0,Test,4.0,66.0,2.0,37387.34,5.0,8.0,Test,0
8534878,712382650_46668111967,968961432_74159711480_853072,2017-04-12 12:17:17,2017-04-12 12:24:09,412.0,Control,14.0,48.5,2.0,26429.74,1.0,4.0,Control,1
8536064,104390467_15748133202,494694659_97241143582_523923,2017-04-17 23:29:10,2017-04-17 23:38:47,577.0,Test,5.0,29.5,2.0,39018.23,0.0,3.0,Test,0
8536810,700083060_66467270370,682933642_57778724447_585775,2017-03-29 18:43:39,2017-03-29 18:51:54,495.0,Test,8.0,45.5,3.0,87454.43,6.0,9.0,Test,0
8537775,272135936_11126144797,220137081_68755921686_549367,2017-04-10 19:43:57,2017-04-10 19:42:47,-70.0,Control,7.0,25.5,2.0,51184.14,6.0,9.0,Control,0
8538953,534400649_76607255396,13581838_79100608588_989291,2017-04-24 11:23:35,2017-04-24 11:26:39,184.0,Control,20.0,37.5,5.0,212567.96,6.0,9.0,Control,0
8539397,529257092_71873756069,54061572_70327456232_818109,2017-04-12 11:07:12,2017-04-12 11:15:53,521.0,Control,11.0,30.5,2.0,36140.32,6.0,9.0,Control,0
8540533,612508957_2665608989,244977087_37321688047_996310,2017-04-03 00:16:10,2017-04-03 00:48:06,1916.0,Test,10.0,60.5,2.0,62212.13,5.0,8.0,Test,0
8541153,159079300_9917790828,321235913_56588231763_222056,2017-04-03 08:48:30,2017-04-03 08:47:56,-34.0,Control,27.0,30.5,3.0,104297.99,4.0,7.0,Control,1
8541412,994278559_84298623949,770949362_3222686803_988811,2017-04-05 21:46:15,2017-04-05 21:45:29,-46.0,Test,18.0,57.5,2.0,130283.56,5.0,8.0,Test,0
8542739,762097654_34555927184,956803299_41550790044_666118,2017-04-15 15:50:29,2017-04-15 15:52:00,91.0,Control,6.0,36.5,2.0,32209.97,6.0,9.0,Control,0
8544035,814941482_51806645145,32908602_20133900319_621572,2017-03-29 13:35:56,2017-03-29 13:38:58,182.0,Control,6.0,32.5,4.0,55345.57,6.0,9.0,Control,0
8545681,524807659_18512841906,340706403_44805681853_539918,2017-06-16 14:17:52,2017-06-16 14:20:03,131.0,Test,9.0,62.0,2.0,57068.38,4.0,7.0,Test,1
8547335,263456607_73233611103,477429501_4983508848_135061,2017-03-30 07:42:43,2017-03-30 07:47:50,307.0,Test,7.0,50.5,2.0,71518.75,6.0,9.0,Test,0
8547589,806365578_52444369335,704499442_52911609513_541391,2017-03-29 12:40:40,2017-03-29 12:47:17,397.0,Control,7.0,60.5,2.0,58566.759999999995,4.0,7.0,Control,0
8548076,673090002_59303936634,817274783_26919428308_750392,2017-04-23 20:00:54,2017-04-23 20:05:09,255.0,Control,5.0,19.5,2.0,34965.659999999996,1.0,4.0,Control,0
8548477,740691029_6055225678,213949591_50546758385_719504,2017-03-31 22:52:50,2017-03-31 22:55:56,186.0,Test,14.0,35.5,2.0,25654.26,1.0,4.0,Test,0
8549364,644907472_51383917892,177785993_44915242720_224347,2017-04-02 14:04:27,2017-04-02 14:06:14,107.0,Control,13.0,28.5,2.0,87704.51999999999,1.0,4.0,Control,1
8550819,471613805_81829259868,931951282_861854980_396893,2017-04-04 20:09:37,2017-04-04 20:13:37,240.0,Test,11.0,50.5,3.0,54991.5,3.0,6.0,Test,0
8552493,236448684_13927816937,298196856_8680713565_114059,2017-04-12 13:59:41,2017-04-12 14:01:55,134.0,Test,8.0,22.5,3.0,65104.97,4.0,7.0,Test,0
8553099,215938215_97591599369,536809221_37794888489_843865,2017-06-15 17:47:56,2017-06-15 18:01:51,835.0,Control,12.0,58.0,2.0,122897.01,5.0,8.0,Control,1
8553219,199827317_87402801342,158239747_60611647795_358672,2017-04-21 11:15:36,2017-04-21 11:20:53,317.0,Test,10.0,32.5,2.0,59857.98,2.0,5.0,Test,1
8554571,642170008_10203477407,304851260_77488866875_685901,2017-04-21 12:15:37,2017-04-21 12:26:05,628.0,Test,7.0,52.5,2.0,39439.59,6.0,9.0,Test,0
8555009,196597316_12531014653,577473004_23471937630_189567,2017-03-29 19:05:55,2017-03-29 19:12:34,399.0,Test,23.0,55.5,5.0,922994.88,3.0,6.0,Test,0
8555440,922394223_12375891583,596534213_5658264939_776161,2017-03-29 20:05:37,2017-03-29 20:08:05,148.0,Test,8.0,28.5,3.0,43110.16,6.0,9.0,Test,0
8555554,388803403_62759619084,87864814_85066297184_316797,2017-03-29 13:48:02,2017-03-29 13:51:00,178.0,Test,23.0,26.5,2.0,50152.009999999995,2.0,5.0,Test,0
8555631,738040717_53497440994,714925913_78074314172_837256,2017-04-16 09:33:52,2017-04-16 09:56:49,1377.0,Control,24.0,62.5,2.0,51222.7,2.0,5.0,Control,1
8556801,137561368_85283671047,20236124_6614408651_244484,2017-04-06 11:09:04,2017-04-06 11:08:16,-48.0,Control,10.0,31.5,2.0,30467.1,5.0,8.0,Control,1
8557245,143887036_19198879133,238985248_9314677155_759089,2017-05-03 21:00:51,2017-05-03 21:06:18,327.0,Control,19.0,37.0,2.0,47976.38,0.0,3.0,Control,0
8560404,88614177_50056394686,564814588_63491528661_237405,2017-04-05 11:38:13,2017-04-05 11:46:00,467.0,Test,4.0,57.5,2.0,81639.01,1.0,4.0,Test,0
8561891,415169241_63310962675,888790781_78353767592_743699,2017-04-13 15:13:41,2017-04-13 15:31:38,1077.0,Control,15.0,72.5,2.0,25885.17,2.0,5.0,Control,0
8564445,816225030_65270288289,49502758_96434197148_901055,2017-05-17 20:30:56,2017-05-17 20:33:55,179.0,Control,27.0,68.0,2.0,74953.44,6.0,9.0,Control,0
8565287,498327462_93363538890,36770407_82705775784_638444,2017-05-22 11:51:42,2017-05-22 11:52:36,54.0,Control,23.0,28.0,4.0,112954.97,5.0,8.0,Control,0
8565387,260393414_77084479965,652121804_47882004214_566108,2017-04-19 17:32:23,2017-04-19 17:35:39,196.0,Test,24.0,48.5,2.0,53568.13,4.0,7.0,Test,0
8566060,688111436_52276273431,18913827_85014866503_1469,2017-04-15 18:45:38,2017-04-15 18:50:56,318.0,Control,21.0,58.5,2.0,111347.55,5.0,8.0,Control,0
8568805,907691527_89982022586,756365870_24004226761_40438,2017-04-17 14:22:35,2017-04-17 14:24:47,132.0,Test,5.0,35.5,2.0,44819.869999999995,6.0,9.0,Test,0
8571857,556768155_94799052862,905015948_408107254_431501,2017-03-25 19:34:37,2017-03-25 19:36:25,108.0,Test,5.0,27.5,2.0,28141.67,1.0,4.0,Test,0
8572550,351548006_39076427716,810770967_66401357477_664116,2017-04-12 12:10:54,2017-04-12 12:14:46,232.0,Test,16.0,55.5,2.0,40168.52,1.0,4.0,Test,1
8575091,870231322_53182858189,30118373_98430600679_500589,2017-05-29 12:49:31,2017-05-29 13:01:56,745.0,Test,4.0,62.0,2.0,31108.769999999997,3.0,6.0,Test,0
8575616,893065384_47804831391,73199686_13907840101_277096,2017-03-30 09:21:17,2017-03-30 09:26:14,297.0,Control,5.0,60.5,2.0,33602.35,6.0,9.0,Control,1
8576384,382223076_12406431932,703584453_2611006331_748282,2017-03-30 11:07:13,2017-03-30 11:16:14,541.0,Test,9.0,58.5,3.0,703895.2300000001,6.0,9.0,Test,1
8576756,815548917_81996229272,69593054_79027644822_443083,2017-04-14 12:20:30,2017-04-14 12:27:07,397.0,Test,22.0,59.5,2.0,57362.53,1.0,4.0,Test,0
8578147,454612315_42674370441,125234627_49302525322_823145,2017-04-19 20:08:24,2017-04-19 20:13:57,333.0,Test,13.0,49.5,2.0,153346.39,1.0,4.0,Test,1
8578242,621681734_77706527460,205484668_81456458660_551510,2017-04-22 16:18:07,2017-04-22 16:28:25,618.0,Test,11.0,29.5,3.0,134160.57,2.0,5.0,Test,0
8580426,476758171_55006814267,570367464_94158034117_607990,2017-03-29 17:27:02,2017-03-29 17:40:01,779.0,Test,11.0,67.5,2.0,184327.35,5.0,8.0,Test,0
8584566,585308744_13109809676,77534529_83984312100_73868,2017-04-12 12:13:45,2017-04-12 12:24:12,627.0,Control,6.0,39.5,2.0,53419.2,1.0,4.0,Control,0
8585568,611831837_10227035565,261882886_90157198645_362834,2017-03-29 17:59:56,2017-03-29 18:14:30,874.0,Test,5.0,53.5,3.0,46785.27,6.0,9.0,Test,1
8587389,298337353_71717595917,819512056_73300506211_822634,2017-04-07 10:40:00,2017-04-07 10:41:05,65.0,Test,15.0,32.5,2.0,33257.33,0.0,3.0,Test,1
8588068,565118489_9378034233,786094651_30395030510_566057,2017-04-15 16:22:28,2017-04-15 16:34:42,734.0,Control,8.0,25.5,2.0,63304.54,2.0,5.0,Control,0
8592146,297105732_52795768276,446484928_65595792832_185478,2017-04-27 08:35:36,2017-04-27 08:51:24,948.0,Control,22.0,26.5,3.0,81974.08,3.0,6.0,Control,0
8592441,475126275_64452875403,819693212_80823477172_433927,2017-04-16 13:46:30,2017-04-16 13:50:13,223.0,Test,4.0,25.5,3.0,51903.83,6.0,9.0,Test,0
8593795,145627169_95339666544,65821642_10625365204_551475,2017-06-12 20:11:04,2017-06-12 20:17:43,399.0,Control,4.0,22.0,2.0,27553.32,2.0,5.0,Control,0
8597482,1008622_86639095238,350845503_27190691701_626047,2017-04-12 13:26:27,2017-04-12 13:30:34,247.0,Test,6.0,37.5,2.0,28185.93,6.0,9.0,Test,0
8598364,650921800_74575909005,11038168_65125134709_615698,2017-04-10 15:19:55,2017-04-10 15:21:23,88.0,Test,21.0,21.5,3.0,82632.93,2.0,5.0,Test,0
8600631,691249325_7943356358,24849593_40254812109_793803,2017-05-01 14:50:47,2017-05-01 15:22:26,1899.0,Test,24.0,54.0,3.0,658030.2100000001,3.0,6.0,Test,0
8601616,498591449_45087058614,27663030_85273921837_907928,2017-04-28 17:46:15,2017-04-28 17:49:01,166.0,Test,34.0,61.5,3.0,235990.64,2.0,5.0,Test,0
8603287,696656173_46164745128,671352650_12062565751_147614,2017-04-28 12:01:54,2017-04-28 12:15:51,837.0,Test,8.0,53.5,2.0,111774.48,0.0,3.0,Test,0
8607446,154615379_88531690006,508684386_74681623674_782958,2017-05-04 00:47:20,2017-05-04 00:56:09,529.0,Test,10.0,64.0,2.0,59574.41,0.0,3.0,Test,1
8608150,998768660_80994864156,383266852_94421393150_500997,2017-03-29 17:29:09,2017-03-29 17:31:14,125.0,Test,10.0,55.5,2.0,101880.51,4.0,7.0,Test,0
